sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
10.10.100.6,10.10.192.130,36718,1029,6,1,44,S,2014/12/04T00:05:26.449,0.000,2014/12/04T00:05:26.449,?
10.10.100.6,10.10.192.130,36718,55055,6,1,44,S,2014/12/04T00:05:26.453,0.000,2014/12/04T00:05:26.453,?
10.10.100.6,10.10.192.130,36718,1080,6,1,44,S,2014/12/04T00:05:26.453,0.000,2014/12/04T00:05:26.453,?
10.10.100.6,10.10.192.130,36718,8022,6,1,44,S,2014/12/04T00:05:26.453,0.000,2014/12/04T00:05:26.453,?
10.10.100.6,10.10.192.130,36718,43,6,1,44,S,2014/12/04T00:05:26.454,0.000,2014/12/04T00:05:26.454,?
10.10.100.6,10.10.192.130,36718,425,6,1,44,S,2014/12/04T00:05:26.454,0.000,2014/12/04T00:05:26.454,?
10.10.100.6,10.10.192.130,36718,1152,6,1,44,S,2014/12/04T00:05:26.454,0.000,2014/12/04T00:05:26.454,?
10.10.100.6,10.10.192.130,36718,62078,6,1,44,S,2014/12/04T00:05:26.455,0.000,2014/12/04T00:05:26.455,?
10.10.100.6,10.10.192.130,36718,999,6,1,44,S,2014/12/04T00:05:26.455,0.000,2014/12/04T00:05:26.455,?
10.10.100.6,10.10.192.130,36718,1010,6,1,44,S,2014/12/04T00:05:26.455,0.000,2014/12/04T00:05:26.455,?
10.10.100.6,10.10.192.130,36718,2800,6,1,44,S,2014/12/04T00:05:26.455,0.000,2014/12/04T00:05:26.455,?
10.10.100.6,10.10.192.130,36718,50500,6,1,44,S,2014/12/04T00:05:26.456,0.000,2014/12/04T00:05:26.456,?
10.10.100.6,10.10.192.130,36718,1863,6,1,44,S,2014/12/04T00:05:26.456,0.000,2014/12/04T00:05:26.456,?
10.10.100.6,10.10.192.130,36718,44443,6,1,44,S,2014/12/04T00:05:26.456,0.000,2014/12/04T00:05:26.456,?
10.10.100.6,10.10.192.130,36718,524,6,1,44,S,2014/12/04T00:05:26.457,0.000,2014/12/04T00:05:26.457,?
10.10.100.6,10.10.192.130,36718,5822,6,1,44,S,2014/12/04T00:05:26.457,0.000,2014/12/04T00:05:26.457,?
10.10.100.6,10.10.192.130,36718,65129,6,1,44,S,2014/12/04T00:05:26.457,0.000,2014/12/04T00:05:26.457,?
10.10.100.6,10.10.192.130,36718,1040,6,1,44,S,2014/12/04T00:05:26.458,0.000,2014/12/04T00:05:26.458,?
10.10.128.66,10.10.128.67,3389,1032,6,1,40,A,2014/12/04T00:05:26.524,0.000,2014/12/04T00:05:26.524,?
10.10.128.67,10.10.128.66,1032,3389,6,1,57,PA,2014/12/04T00:05:26.548,0.000,2014/12/04T00:05:26.548,?
10.10.100.6,10.10.192.130,36719,1040,6,1,44,S,2014/12/04T00:05:26.560,0.000,2014/12/04T00:05:26.560,?
192.168.1.119,128.164.141.12,57179,53,17,1,63,,2014/12/04T00:05:26.628,0.000,2014/12/04T00:05:26.628,?
0.0.0.0,255.255.255.255,68,67,17,1,328,,2014/12/04T00:05:26.647,0.000,2014/12/04T00:05:26.647,?
10.10.128.67,10.10.128.66,1032,3389,6,1,99,PA,2014/12/04T00:05:26.657,0.000,2014/12/04T00:05:26.657,?
10.10.128.66,10.10.128.67,3389,1032,6,1,40,A,2014/12/04T00:05:26.658,0.000,2014/12/04T00:05:26.658,?
10.10.100.6,10.10.192.130,36719,65129,6,1,44,S,2014/12/04T00:05:26.661,0.000,2014/12/04T00:05:26.661,?
10.10.100.6,10.10.192.130,36719,5822,6,1,44,S,2014/12/04T00:05:26.762,0.000,2014/12/04T00:05:26.762,?
10.10.224.10,10.10.224.1,0,2048,1,1,64,,2014/12/04T00:05:26.827,0.000,2014/12/04T00:05:26.827,?
10.10.224.1,10.10.224.10,0,0,1,1,64,,2014/12/04T00:05:26.828,0.000,2014/12/04T00:05:26.828,?
10.10.100.6,10.10.192.130,36719,524,6,1,44,S,2014/12/04T00:05:26.863,0.000,2014/12/04T00:05:26.863,?
169.254.58.7,239.255.255.250,54180,1900,17,1,161,,2014/12/04T00:05:26.917,0.000,2014/12/04T00:05:26.917,?
10.10.100.6,10.10.192.130,36719,44443,6,1,44,S,2014/12/04T00:05:26.964,0.000,2014/12/04T00:05:26.964,?
10.10.128.67,10.10.128.66,1032,3389,6,1,64,PA,2014/12/04T00:05:27.031,0.000,2014/12/04T00:05:27.031,?
10.10.128.66,10.10.128.67,3389,1032,6,1,57,PA,2014/12/04T00:05:27.039,0.000,2014/12/04T00:05:27.039,?
10.10.100.6,10.10.192.130,36719,1863,6,1,44,S,2014/12/04T00:05:27.065,0.000,2014/12/04T00:05:27.065,?
10.10.192.130,10.10.100.6,1863,36719,6,1,40,RA,2014/12/04T00:05:27.066,0.000,2014/12/04T00:05:27.066,?
10.10.128.67,10.10.128.66,1032,3389,6,1,99,PA,2014/12/04T00:05:27.140,0.000,2014/12/04T00:05:27.140,?
10.10.128.66,10.10.128.67,3389,1032,6,1,40,A,2014/12/04T00:05:27.289,0.000,2014/12/04T00:05:27.289,?
10.10.128.67,10.10.128.66,1032,3389,6,1,78,PA,2014/12/04T00:05:27.328,0.000,2014/12/04T00:05:27.328,?
192.168.1.116,128.164.141.12,59317,53,17,1,70,,2014/12/04T00:05:27.372,0.000,2014/12/04T00:05:27.372,?
192.168.1.116,128.164.141.11,61119,53,17,1,82,,2014/12/04T00:05:27.378,0.000,2014/12/04T00:05:27.378,?
10.10.128.67,10.10.128.66,1032,3389,6,1,99,PA,2014/12/04T00:05:27.437,0.000,2014/12/04T00:05:27.437,?
10.10.128.66,10.10.128.67,3389,1032,6,1,40,A,2014/12/04T00:05:27.437,0.000,2014/12/04T00:05:27.437,?
10.10.128.67,10.10.128.66,1032,3389,6,1,99,PA,2014/12/04T00:05:27.546,0.000,2014/12/04T00:05:27.546,?
10.10.128.67,10.10.128.66,1032,3389,6,1,106,PA,2014/12/04T00:05:27.655,0.000,2014/12/04T00:05:27.655,?
10.10.128.66,10.10.128.67,3389,1032,6,1,40,A,2014/12/04T00:05:27.656,0.000,2014/12/04T00:05:27.656,?
10.10.128.66,10.10.128.67,3389,1032,6,1,154,PA,2014/12/04T00:05:27.664,0.000,2014/12/04T00:05:27.664,?
10.10.128.67,10.10.128.66,1032,3389,6,1,85,PA,2014/12/04T00:05:27.780,0.000,2014/12/04T00:05:27.780,?
10.10.128.66,10.10.128.67,3389,1032,6,1,71,PA,2014/12/04T00:05:27.789,0.000,2014/12/04T00:05:27.789,?
10.10.224.10,10.10.224.1,0,2048,1,1,64,,2014/12/04T00:05:27.840,0.000,2014/12/04T00:05:27.840,?
10.10.224.1,10.10.224.10,0,0,1,1,64,,2014/12/04T00:05:27.840,0.000,2014/12/04T00:05:27.840,?
10.10.128.67,10.10.128.66,1032,3389,6,1,71,PA,2014/12/04T00:05:27.889,0.000,2014/12/04T00:05:27.889,?
0.0.0.0,255.255.255.255,68,67,17,1,328,,2014/12/04T00:05:27.932,0.000,2014/12/04T00:05:27.932,?
10.10.128.67,10.10.128.66,1032,3389,6,1,99,PA,2014/12/04T00:05:27.998,0.000,2014/12/04T00:05:27.998,?
10.10.128.66,10.10.128.67,3389,1032,6,1,40,A,2014/12/04T00:05:27.999,0.000,2014/12/04T00:05:27.999,?
10.10.128.66,10.10.128.67,3389,1032,6,1,75,PA,2014/12/04T00:05:27.999,0.000,2014/12/04T00:05:27.999,?
10.10.128.66,10.10.128.67,3389,1032,6,1,151,PA,2014/12/04T00:05:27.999,0.000,2014/12/04T00:05:27.999,?
10.10.128.67,10.10.128.66,1032,3389,6,1,40,A,2014/12/04T00:05:27.999,0.000,2014/12/04T00:05:27.999,?
10.10.100.6,10.10.192.130,36720,44443,6,1,44,S,2014/12/04T00:05:28.069,0.000,2014/12/04T00:05:28.069,?
10.10.192.130,10.10.100.6,44443,36720,6,1,40,RA,2014/12/04T00:05:28.070,0.000,2014/12/04T00:05:28.070,?
10.10.100.6,10.10.192.130,36720,524,6,1,44,S,2014/12/04T00:05:28.071,0.000,2014/12/04T00:05:28.071,?
10.10.192.130,10.10.100.6,524,36720,6,1,40,RA,2014/12/04T00:05:28.071,0.000,2014/12/04T00:05:28.071,?
10.10.100.6,10.10.192.130,36720,5822,6,1,44,S,2014/12/04T00:05:28.072,0.000,2014/12/04T00:05:28.072,?
10.10.192.130,10.10.100.6,5822,36720,6,1,40,RA,2014/12/04T00:05:28.072,0.000,2014/12/04T00:05:28.072,?
10.10.100.6,10.10.192.130,36720,65129,6,1,44,S,2014/12/04T00:05:28.073,0.000,2014/12/04T00:05:28.073,?
10.10.192.130,10.10.100.6,65129,36720,6,1,40,RA,2014/12/04T00:05:28.074,0.000,2014/12/04T00:05:28.074,?
10.10.100.6,10.10.192.130,36720,1040,6,1,44,S,2014/12/04T00:05:28.074,0.000,2014/12/04T00:05:28.074,?
10.10.192.130,10.10.100.6,1040,36720,6,1,40,RA,2014/12/04T00:05:28.075,0.000,2014/12/04T00:05:28.075,?
10.10.100.6,10.10.192.130,36719,50500,6,1,44,S,2014/12/04T00:05:28.075,0.000,2014/12/04T00:05:28.075,?
10.10.192.130,10.10.100.6,50500,36719,6,1,40,RA,2014/12/04T00:05:28.076,0.000,2014/12/04T00:05:28.076,?
10.10.100.6,10.10.192.130,36719,2800,6,1,44,S,2014/12/04T00:05:28.077,0.000,2014/12/04T00:05:28.077,?
10.10.192.130,10.10.100.6,2800,36719,6,1,40,RA,2014/12/04T00:05:28.077,0.000,2014/12/04T00:05:28.077,?
10.10.100.6,10.10.192.130,36719,1010,6,1,44,S,2014/12/04T00:05:28.078,0.000,2014/12/04T00:05:28.078,?
10.10.192.130,10.10.100.6,1010,36719,6,1,40,RA,2014/12/04T00:05:28.078,0.000,2014/12/04T00:05:28.078,?
10.10.100.6,10.10.192.130,36719,999,6,1,44,S,2014/12/04T00:05:28.079,0.000,2014/12/04T00:05:28.079,?
10.10.192.130,10.10.100.6,999,36719,6,1,40,RA,2014/12/04T00:05:28.079,0.000,2014/12/04T00:05:28.079,?
10.10.100.6,10.10.192.130,36719,62078,6,1,44,S,2014/12/04T00:05:28.080,0.000,2014/12/04T00:05:28.080,?
10.10.192.130,10.10.100.6,62078,36719,6,1,40,RA,2014/12/04T00:05:28.080,0.000,2014/12/04T00:05:28.080,?
10.10.100.6,10.10.192.130,36719,1152,6,1,44,S,2014/12/04T00:05:28.081,0.000,2014/12/04T00:05:28.081,?
10.10.192.130,10.10.100.6,1152,36719,6,1,40,RA,2014/12/04T00:05:28.082,0.000,2014/12/04T00:05:28.082,?
10.10.100.6,10.10.192.130,36719,425,6,1,44,S,2014/12/04T00:05:28.082,0.000,2014/12/04T00:05:28.082,?
10.10.192.130,10.10.100.6,425,36719,6,1,40,RA,2014/12/04T00:05:28.083,0.000,2014/12/04T00:05:28.083,?
10.10.100.6,10.10.192.130,36719,43,6,1,44,S,2014/12/04T00:05:28.084,0.000,2014/12/04T00:05:28.084,?
10.10.192.130,10.10.100.6,43,36719,6,1,40,RA,2014/12/04T00:05:28.084,0.000,2014/12/04T00:05:28.084,?
10.10.100.6,10.10.192.130,36719,8022,6,1,44,S,2014/12/04T00:05:28.085,0.000,2014/12/04T00:05:28.085,?
10.10.192.130,10.10.100.6,8022,36719,6,1,40,RA,2014/12/04T00:05:28.085,0.000,2014/12/04T00:05:28.085,?
10.10.100.6,10.10.192.130,36719,1080,6,1,44,S,2014/12/04T00:05:28.086,0.000,2014/12/04T00:05:28.086,?
10.10.192.130,10.10.100.6,1080,36719,6,1,40,RA,2014/12/04T00:05:28.086,0.000,2014/12/04T00:05:28.086,?
10.10.100.6,10.10.192.130,36719,55055,6,1,44,S,2014/12/04T00:05:28.087,0.000,2014/12/04T00:05:28.087,?
10.10.192.130,10.10.100.6,55055,36719,6,1,40,RA,2014/12/04T00:05:28.087,0.000,2014/12/04T00:05:28.087,?
10.10.100.6,10.10.192.130,36719,1029,6,1,44,S,2014/12/04T00:05:28.088,0.000,2014/12/04T00:05:28.088,?
10.10.192.130,10.10.100.6,1029,36719,6,1,40,RA,2014/12/04T00:05:28.088,0.000,2014/12/04T00:05:28.088,?
10.10.100.6,10.10.192.130,36719,15003,6,1,44,S,2014/12/04T00:05:28.089,0.000,2014/12/04T00:05:28.089,?
10.10.192.130,10.10.100.6,15003,36719,6,1,40,RA,2014/12/04T00:05:28.090,0.000,2014/12/04T00:05:28.090,?
10.10.100.6,10.10.192.130,36719,10617,6,1,44,S,2014/12/04T00:05:28.090,0.000,2014/12/04T00:05:28.090,?
10.10.192.130,10.10.100.6,10617,36719,6,1,40,RA,2014/12/04T00:05:28.091,0.000,2014/12/04T00:05:28.091,?
10.10.100.6,10.10.192.130,36719,5431,6,1,44,S,2014/12/04T00:05:28.091,0.000,2014/12/04T00:05:28.091,?
10.10.192.130,10.10.100.6,5431,36719,6,1,40,RA,2014/12/04T00:05:28.092,0.000,2014/12/04T00:05:28.092,?
10.10.100.6,10.10.192.130,36719,3077,6,1,44,S,2014/12/04T00:05:28.092,0.000,2014/12/04T00:05:28.092,?
10.10.192.130,10.10.100.6,3077,36719,6,1,40,RA,2014/12/04T00:05:28.093,0.000,2014/12/04T00:05:28.093,?
10.10.100.6,10.10.192.130,36719,34572,6,1,44,S,2014/12/04T00:05:28.094,0.000,2014/12/04T00:05:28.094,?
10.10.192.130,10.10.100.6,34572,36719,6,1,40,RA,2014/12/04T00:05:28.094,0.000,2014/12/04T00:05:28.094,?
10.10.100.6,10.10.192.130,36719,49156,6,1,44,S,2014/12/04T00:05:28.095,0.000,2014/12/04T00:05:28.095,?
10.10.192.130,10.10.100.6,49156,36719,6,1,40,RA,2014/12/04T00:05:28.095,0.000,2014/12/04T00:05:28.095,?
10.10.100.6,10.10.192.130,36719,15742,6,1,44,S,2014/12/04T00:05:28.096,0.000,2014/12/04T00:05:28.096,?
10.10.192.130,10.10.100.6,15742,36719,6,1,40,RA,2014/12/04T00:05:28.096,0.000,2014/12/04T00:05:28.096,?
10.10.100.6,10.10.192.130,36719,1309,6,1,44,S,2014/12/04T00:05:28.097,0.000,2014/12/04T00:05:28.097,?
10.10.192.130,10.10.100.6,1309,36719,6,1,40,RA,2014/12/04T00:05:28.097,0.000,2014/12/04T00:05:28.097,?
10.10.100.6,10.10.192.130,36719,2383,6,1,44,S,2014/12/04T00:05:28.098,0.000,2014/12/04T00:05:28.098,?
10.10.192.130,10.10.100.6,2383,36719,6,1,40,RA,2014/12/04T00:05:28.099,0.000,2014/12/04T00:05:28.099,?
10.10.100.6,10.10.192.130,36719,65389,6,1,44,S,2014/12/04T00:05:28.099,0.000,2014/12/04T00:05:28.099,?
10.10.192.130,10.10.100.6,65389,36719,6,1,40,RA,2014/12/04T00:05:28.100,0.000,2014/12/04T00:05:28.100,?
10.10.100.6,10.10.192.130,36719,2608,6,1,44,S,2014/12/04T00:05:28.100,0.000,2014/12/04T00:05:28.100,?
10.10.192.130,10.10.100.6,2608,36719,6,1,40,RA,2014/12/04T00:05:28.101,0.000,2014/12/04T00:05:28.101,?
10.10.100.6,10.10.192.130,36719,513,6,1,44,S,2014/12/04T00:05:28.101,0.000,2014/12/04T00:05:28.101,?
10.10.192.130,10.10.100.6,513,36719,6,1,40,RA,2014/12/04T00:05:28.102,0.000,2014/12/04T00:05:28.102,?
10.10.100.6,10.10.192.130,36719,1641,6,1,44,S,2014/12/04T00:05:28.103,0.000,2014/12/04T00:05:28.103,?
10.10.192.130,10.10.100.6,1641,36719,6,1,40,RA,2014/12/04T00:05:28.103,0.000,2014/12/04T00:05:28.103,?
10.10.100.6,10.10.192.130,36719,18040,6,1,44,S,2014/12/04T00:05:28.104,0.000,2014/12/04T00:05:28.104,?
10.10.192.130,10.10.100.6,18040,36719,6,1,40,RA,2014/12/04T00:05:28.104,0.000,2014/12/04T00:05:28.104,?
10.10.100.6,10.10.192.130,36719,1090,6,1,44,S,2014/12/04T00:05:28.105,0.000,2014/12/04T00:05:28.105,?
10.10.192.130,10.10.100.6,1090,36719,6,1,40,RA,2014/12/04T00:05:28.105,0.000,2014/12/04T00:05:28.105,?
10.10.100.6,10.10.192.130,36719,5963,6,1,44,S,2014/12/04T00:05:28.106,0.000,2014/12/04T00:05:28.106,?
10.10.192.130,10.10.100.6,5963,36719,6,1,40,RA,2014/12/04T00:05:28.106,0.000,2014/12/04T00:05:28.106,?
10.10.100.6,10.10.192.130,36719,4848,6,1,44,S,2014/12/04T00:05:28.107,0.000,2014/12/04T00:05:28.107,?
10.10.128.67,10.10.128.66,1032,3389,6,1,99,PA,2014/12/04T00:05:28.107,0.000,2014/12/04T00:05:28.107,?
10.10.192.130,10.10.100.6,4848,36719,6,1,40,RA,2014/12/04T00:05:28.108,0.000,2014/12/04T00:05:28.108,?
10.10.128.66,10.10.128.67,3389,1032,6,1,56,PA,2014/12/04T00:05:28.108,0.000,2014/12/04T00:05:28.108,?
10.10.100.6,10.10.192.130,36719,40193,6,1,44,S,2014/12/04T00:05:28.108,0.000,2014/12/04T00:05:28.108,?
10.10.192.130,10.10.100.6,40193,36719,6,1,40,RA,2014/12/04T00:05:28.109,0.000,2014/12/04T00:05:28.109,?
10.10.100.6,10.10.192.130,36719,49400,6,1,44,S,2014/12/04T00:05:28.109,0.000,2014/12/04T00:05:28.109,?
10.10.192.130,10.10.100.6,49400,36719,6,1,40,RA,2014/12/04T00:05:28.110,0.000,2014/12/04T00:05:28.110,?
10.10.100.6,10.10.192.130,36719,16001,6,1,44,S,2014/12/04T00:05:28.111,0.000,2014/12/04T00:05:28.111,?
10.10.192.130,10.10.100.6,16001,36719,6,1,40,RA,2014/12/04T00:05:28.111,0.000,2014/12/04T00:05:28.111,?
10.10.100.6,10.10.192.130,36719,32775,6,1,44,S,2014/12/04T00:05:28.112,0.000,2014/12/04T00:05:28.112,?
10.10.192.130,10.10.100.6,32775,36719,6,1,40,RA,2014/12/04T00:05:28.112,0.000,2014/12/04T00:05:28.112,?
10.10.100.6,10.10.192.130,36719,32784,6,1,44,S,2014/12/04T00:05:28.113,0.000,2014/12/04T00:05:28.113,?
10.10.192.130,10.10.100.6,32784,36719,6,1,40,RA,2014/12/04T00:05:28.113,0.000,2014/12/04T00:05:28.113,?
10.10.100.6,10.10.192.130,36719,49176,6,1,44,S,2014/12/04T00:05:28.114,0.000,2014/12/04T00:05:28.114,?
10.10.192.130,10.10.100.6,49176,36719,6,1,40,RA,2014/12/04T00:05:28.115,0.000,2014/12/04T00:05:28.115,?
10.10.100.6,10.10.192.130,36719,9418,6,1,44,S,2014/12/04T00:05:28.115,0.000,2014/12/04T00:05:28.115,?
10.10.192.130,10.10.100.6,9418,36719,6,1,40,RA,2014/12/04T00:05:28.116,0.000,2014/12/04T00:05:28.116,?
10.10.100.6,10.10.192.130,36719,30718,6,1,44,S,2014/12/04T00:05:28.116,0.000,2014/12/04T00:05:28.116,?
10.10.192.130,10.10.100.6,30718,36719,6,1,40,RA,2014/12/04T00:05:28.117,0.000,2014/12/04T00:05:28.117,?
10.10.100.6,10.10.192.130,36719,13782,6,1,44,S,2014/12/04T00:05:28.117,0.000,2014/12/04T00:05:28.117,?
10.10.192.130,10.10.100.6,13782,36719,6,1,40,RA,2014/12/04T00:05:28.118,0.000,2014/12/04T00:05:28.118,?
10.10.100.6,10.10.192.130,36719,3827,6,1,44,S,2014/12/04T00:05:28.119,0.000,2014/12/04T00:05:28.119,?
10.10.192.130,10.10.100.6,3827,36719,6,1,40,RA,2014/12/04T00:05:28.119,0.000,2014/12/04T00:05:28.119,?
10.10.100.6,10.10.192.130,36719,8292,6,1,44,S,2014/12/04T00:05:28.120,0.000,2014/12/04T00:05:28.120,?
10.10.192.130,10.10.100.6,8292,36719,6,1,40,RA,2014/12/04T00:05:28.120,0.000,2014/12/04T00:05:28.120,?
10.10.100.6,10.10.192.130,36719,563,6,1,44,S,2014/12/04T00:05:28.121,0.000,2014/12/04T00:05:28.121,?
10.10.192.130,10.10.100.6,563,36719,6,1,40,RA,2014/12/04T00:05:28.121,0.000,2014/12/04T00:05:28.121,?
10.10.100.6,10.10.192.130,36719,49161,6,1,44,S,2014/12/04T00:05:28.122,0.000,2014/12/04T00:05:28.122,?
10.10.192.130,10.10.100.6,49161,36719,6,1,40,RA,2014/12/04T00:05:28.123,0.000,2014/12/04T00:05:28.123,?
10.10.100.6,10.10.192.130,36719,55056,6,1,44,S,2014/12/04T00:05:28.123,0.000,2014/12/04T00:05:28.123,?
10.10.192.130,10.10.100.6,55056,36719,6,1,40,RA,2014/12/04T00:05:28.124,0.000,2014/12/04T00:05:28.124,?
10.10.100.6,10.10.192.130,36719,13722,6,1,44,S,2014/12/04T00:05:28.124,0.000,2014/12/04T00:05:28.124,?
10.10.192.130,10.10.100.6,13722,36719,6,1,40,RA,2014/12/04T00:05:28.125,0.000,2014/12/04T00:05:28.125,?
10.10.100.6,10.10.192.130,36719,5959,6,1,44,S,2014/12/04T00:05:28.126,0.000,2014/12/04T00:05:28.126,?
10.10.192.130,10.10.100.6,5959,36719,6,1,40,RA,2014/12/04T00:05:28.126,0.000,2014/12/04T00:05:28.126,?
10.10.100.6,10.10.192.130,36719,1110,6,1,44,S,2014/12/04T00:05:28.127,0.000,2014/12/04T00:05:28.127,?
10.10.192.130,10.10.100.6,1110,36719,6,1,40,RA,2014/12/04T00:05:28.127,0.000,2014/12/04T00:05:28.127,?
10.10.100.6,10.10.192.130,36719,1000,6,1,44,S,2014/12/04T00:05:28.128,0.000,2014/12/04T00:05:28.128,?
10.10.192.130,10.10.100.6,1000,36719,6,1,40,RA,2014/12/04T00:05:28.128,0.000,2014/12/04T00:05:28.128,?
10.10.100.6,10.10.192.130,36719,843,6,1,44,S,2014/12/04T00:05:28.129,0.000,2014/12/04T00:05:28.129,?
10.10.192.130,10.10.100.6,843,36719,6,1,40,RA,2014/12/04T00:05:28.129,0.000,2014/12/04T00:05:28.129,?
10.10.100.6,10.10.192.130,36719,10025,6,1,44,S,2014/12/04T00:05:28.130,0.000,2014/12/04T00:05:28.130,?
10.10.192.130,10.10.100.6,10025,36719,6,1,40,RA,2014/12/04T00:05:28.131,0.000,2014/12/04T00:05:28.131,?
10.10.100.6,10.10.192.130,36719,8084,6,1,44,S,2014/12/04T00:05:28.131,0.000,2014/12/04T00:05:28.131,?
10.10.192.130,10.10.100.6,8084,36719,6,1,40,RA,2014/12/04T00:05:28.132,0.000,2014/12/04T00:05:28.132,?
10.10.100.6,10.10.192.130,36719,1093,6,1,44,S,2014/12/04T00:05:28.132,0.000,2014/12/04T00:05:28.132,?
10.10.192.130,10.10.100.6,1093,36719,6,1,40,RA,2014/12/04T00:05:28.133,0.000,2014/12/04T00:05:28.133,?
10.10.100.6,10.10.192.130,36719,2005,6,1,44,S,2014/12/04T00:05:28.134,0.000,2014/12/04T00:05:28.134,?
10.10.192.130,10.10.100.6,2005,36719,6,1,40,RA,2014/12/04T00:05:28.134,0.000,2014/12/04T00:05:28.134,?
10.10.100.6,10.10.192.130,36719,3766,6,1,44,S,2014/12/04T00:05:28.135,0.000,2014/12/04T00:05:28.135,?
10.10.192.130,10.10.100.6,3766,36719,6,1,40,RA,2014/12/04T00:05:28.135,0.000,2014/12/04T00:05:28.135,?
10.10.100.6,10.10.192.130,36720,5002,6,1,44,S,2014/12/04T00:05:28.136,0.000,2014/12/04T00:05:28.136,?
10.10.192.130,10.10.100.6,5002,36720,6,1,40,RA,2014/12/04T00:05:28.137,0.000,2014/12/04T00:05:28.137,?
10.10.100.6,10.10.192.130,36720,5102,6,1,44,S,2014/12/04T00:05:28.137,0.000,2014/12/04T00:05:28.137,?
10.10.192.130,10.10.100.6,5102,36720,6,1,40,RA,2014/12/04T00:05:28.138,0.000,2014/12/04T00:05:28.138,?
10.10.100.6,10.10.192.130,36720,109,6,1,44,S,2014/12/04T00:05:28.138,0.000,2014/12/04T00:05:28.138,?
10.10.192.130,10.10.100.6,109,36720,6,1,40,RA,2014/12/04T00:05:28.139,0.000,2014/12/04T00:05:28.139,?
10.10.100.6,10.10.192.130,36720,720,6,1,44,S,2014/12/04T00:05:28.140,0.000,2014/12/04T00:05:28.140,?
10.10.192.130,10.10.100.6,720,36720,6,1,40,RA,2014/12/04T00:05:28.140,0.000,2014/12/04T00:05:28.140,?
10.10.100.6,10.10.192.130,36720,32772,6,1,44,S,2014/12/04T00:05:28.141,0.000,2014/12/04T00:05:28.141,?
10.10.192.130,10.10.100.6,32772,36720,6,1,40,RA,2014/12/04T00:05:28.141,0.000,2014/12/04T00:05:28.141,?
10.10.100.6,10.10.192.130,36720,1840,6,1,44,S,2014/12/04T00:05:28.142,0.000,2014/12/04T00:05:28.142,?
10.10.192.130,10.10.100.6,1840,36720,6,1,40,RA,2014/12/04T00:05:28.143,0.000,2014/12/04T00:05:28.143,?
10.10.100.6,10.10.192.130,36720,1583,6,1,44,S,2014/12/04T00:05:28.143,0.000,2014/12/04T00:05:28.143,?
10.10.192.130,10.10.100.6,1583,36720,6,1,40,RA,2014/12/04T00:05:28.144,0.000,2014/12/04T00:05:28.144,?
10.10.100.6,10.10.192.130,36720,2394,6,1,44,S,2014/12/04T00:05:28.144,0.000,2014/12/04T00:05:28.144,?
10.10.192.130,10.10.100.6,2394,36720,6,1,40,RA,2014/12/04T00:05:28.145,0.000,2014/12/04T00:05:28.145,?
10.10.100.6,10.10.192.130,36720,2809,6,1,44,S,2014/12/04T00:05:28.145,0.000,2014/12/04T00:05:28.145,?
10.10.192.130,10.10.100.6,2809,36720,6,1,40,RA,2014/12/04T00:05:28.146,0.000,2014/12/04T00:05:28.146,?
10.10.100.6,10.10.192.130,36720,20221,6,1,44,S,2014/12/04T00:05:28.146,0.000,2014/12/04T00:05:28.146,?
10.10.192.130,10.10.100.6,20221,36720,6,1,40,RA,2014/12/04T00:05:28.147,0.000,2014/12/04T00:05:28.147,?
10.10.100.6,10.10.192.130,36720,8654,6,1,44,S,2014/12/04T00:05:28.148,0.000,2014/12/04T00:05:28.148,?
10.10.192.130,10.10.100.6,8654,36720,6,1,40,RA,2014/12/04T00:05:28.148,0.000,2014/12/04T00:05:28.148,?
10.10.100.6,10.10.192.130,36720,49154,6,1,44,S,2014/12/04T00:05:28.149,0.000,2014/12/04T00:05:28.149,?
10.10.192.130,10.10.100.6,49154,36720,6,1,40,RA,2014/12/04T00:05:28.149,0.000,2014/12/04T00:05:28.149,?
10.10.100.6,10.10.192.130,36720,32782,6,1,44,S,2014/12/04T00:05:28.150,0.000,2014/12/04T00:05:28.150,?
10.10.192.130,10.10.100.6,32782,36720,6,1,40,RA,2014/12/04T00:05:28.150,0.000,2014/12/04T00:05:28.150,?
10.10.100.6,10.10.192.130,36720,7741,6,1,44,S,2014/12/04T00:05:28.151,0.000,2014/12/04T00:05:28.151,?
10.10.192.130,10.10.100.6,7741,36720,6,1,40,RA,2014/12/04T00:05:28.151,0.000,2014/12/04T00:05:28.151,?
10.10.100.6,10.10.192.130,36720,64623,6,1,44,S,2014/12/04T00:05:28.152,0.000,2014/12/04T00:05:28.152,?
10.10.192.130,10.10.100.6,64623,36720,6,1,40,RA,2014/12/04T00:05:28.153,0.000,2014/12/04T00:05:28.153,?
10.10.100.6,10.10.192.130,36720,3659,6,1,44,S,2014/12/04T00:05:28.153,0.000,2014/12/04T00:05:28.153,?
10.10.192.130,10.10.100.6,3659,36720,6,1,40,RA,2014/12/04T00:05:28.154,0.000,2014/12/04T00:05:28.154,?
10.10.100.6,10.10.192.130,36720,5120,6,1,44,S,2014/12/04T00:05:28.154,0.000,2014/12/04T00:05:28.154,?
10.10.192.130,10.10.100.6,5120,36720,6,1,40,RA,2014/12/04T00:05:28.155,0.000,2014/12/04T00:05:28.155,?
